ID_Usuario;Sexo;Nome;Idade;Email;Telefone; Renda_anual ; Valor_Em_Compras ;Score_Fidelidade;Regi�o;Fequencia_de_compra;M�dia_salarial_Mensal;Valor_Unitario_M�dio;Data_da_Compra;M�s_da_Compra;Ano_da_Compra
902;F;Usuário_452;55;usuario452@exemplo.com;+55 61017-3932;R$ 70.688,45;R$ 252,00;5,1;Sudeste;5;R$ 5.890,70;R$ 50,40;07/10/2022;Outubro;2022
753;F;Usuário_303;66;usuario303@exemplo.com;+55 43182-4512;R$ 48.960,48;R$ 270,00;9,3;Sul;11;R$ 4.080,04;R$ 24,55;02/12/2023;Dezembro;2023
400;F;Usuário_400;55;usuario400@exemplo.com;+55 11007-2555;R$ 101.878,32;R$ 9.817;3,1;Sul;10;R$ 8.489,86;R$ 981,68;22/10/2021;Outubro;2021
1131;M;Usuário_681;28;usuario681@exemplo.com;+55 48417-1044;R$ 40.672,37;R$ 356,00;3,8;Nordeste;10;R$ 3.389,36;R$ 35,60;04/10/2019;Outubro;2019
440;F;Usuário_440;30;usuario440@exemplo.com;+55 81645-1804;R$ 47.601,66;R$ 12.413;8,9;Norte;7;R$ 3.966,81;R$ 1.773,26;04/10/2018;Outubro;2018
828;F;Usuário_378;53;usuario378@exemplo.com;+55 93330-6879;R$ 132.167,88;R$ 594,00;4,9;Nordeste;9;R$ 11.013,99;R$ 66,00;18/09/2019;Setembro;2019
113;M;D�rick;26;D�rick@email.com;(38) 06303-9545;R$ 44.000,00;240;7,2;Norte;14;R$ 3.666,67;R$ 17,14;25/10/2023;Outubro;2023
324;F;Usuário_324;65;usuario324@exemplo.com;+55 85494-2496;R$ 91.244,90;R$ 15.809;5,1;Nordeste;8;R$ 7.603,74;R$ 1.976,11;22/08/2020;Agosto;2020
850;F;Usuário_400;55;usuario400@exemplo.com;+55 11007-2555;R$ 101.878,32;R$ 878,00;8,6;Sul;10;R$ 8.489,86;R$ 87,80;22/10/2021;Outubro;2021
595;F;Usuário_595;35;usuario595@exemplo.com;+55 47791-5567;R$ 185.033,69;R$ 7.262;1,8;Sul;1;R$ 15.419,47;R$ 7.261,86;23/10/2021;Outubro;2021
516;M;Usuário_516;41;usuario516@exemplo.com;+55 85491-2768;R$ 97.396,12;R$ 13.798;7,9;Norte;7;R$ 8.116,34;R$ 1.971,20;25/10/2023;Outubro;2023
325;M;Usuário_325;39;usuario325@exemplo.com;+55 86224-6873;R$ 119.897,00;R$ 16.184;3,3;Nordeste;5;R$ 9.991,42;R$ 3.236,72;07/10/2022;Outubro;2022
614;F;Usuário_614;59;usuario614@exemplo.com;+55 99560-6786;R$ 106.440,48;R$ 15.881;1,5;Nordeste;5;R$ 8.870,04;R$ 3.176,16;22/10/2022;Outubro;2022
774;F;Usuário_324;65;usuario324@exemplo.com;+55 85494-2496;R$ 91.244,90;R$ 136,00;7,8;Nordeste;8;R$ 7.603,74;R$ 17,00;22/08/2020;Agosto;2020
775;M;Usuário_325;39;usuario325@exemplo.com;+55 86224-6873;R$ 119.897,00;R$ 959,00;3,5;Nordeste;5;R$ 9.991,42;R$ 191,80;07/10/2022;Outubro;2022
616;F;Usuário_616;41;usuario616@exemplo.com;+55 16338-6403;R$ 60.514,71;R$ 19.342;2;Centro-Oeste;12;R$ 5.042,89;R$ 1.611,83;23/10/2021;Outubro;2021
340;F;Usuário_340;45;usuario340@exemplo.com;+55 89020-5869;R$ 182.688,07;R$ 17.397;5,9;Norte;8;R$ 15.224,01;R$ 2.174,66;04/12/2023;Dezembro;2023
790;F;Usuário_340;45;usuario340@exemplo.com;+55 89020-5869;R$ 182.688,07;R$ 550,00;9,6;Norte;8;R$ 15.224,01;R$ 68,75;04/12/2023;Dezembro;2023
637;M;Usuário_637;40;usuario637@exemplo.com;+55 76161-2381;R$ 181.275,67;R$ 12.509;1,3;Centro-Oeste;8;R$ 15.106,31;R$ 1.563,61;15/10/2022;Outubro;2022
890;F;Usuário_440;30;usuario440@exemplo.com;+55 81645-1804;R$ 47.601,66;R$ 352,00;4,3;Norte;7;R$ 3.966,81;R$ 50,29;04/10/2018;Outubro;2018
645;F;Usuário_645;18;usuario645@exemplo.com;+55 85601-7492;R$ 166.149,99;R$ 8.118;7;Sudeste;4;R$ 13.845,83;R$ 2.029,58;05/10/2018;Outubro;2018
1095;F;Usuário_645;18;usuario645@exemplo.com;+55 85601-7492;R$ 166.149,99;R$ 385,00;6,2;Sudeste;4;R$ 13.845,83;R$ 96,25;05/10/2018;Outubro;2018
424;M;Usuário_424;43;usuario424@exemplo.com;+55 19053-9045;R$ 79.848,70;R$ 3.544;8,4;Sul;1;R$ 6.654,06;R$ 3.543,71;12/10/2019;Outubro;2019
6;F;Aguinalda;29;Aguinalda@email.com;(35) 09947-6305;R$ 47.000,00;220;3,1;Norte;13;R$ 3.916,67;R$ 16,92;05/12/2023;Dezembro;2023
1045;F;Usuário_595;35;usuario595@exemplo.com;+55 47791-5567;R$ 185.033,69;R$ 148,00;9,7;Sul;1;R$ 15.419,47;R$ 148,00;23/10/2021;Outubro;2021
653;M;Usuário_653;69;usuario653@exemplo.com;+55 30341-7242;R$ 20.165,92;R$ 2.726;6,2;Norte;7;R$ 1.680,49;R$ 389,48;25/08/2020;Agosto;2020
1103;M;Usuário_653;69;usuario653@exemplo.com;+55 30341-7242;R$ 20.165,92;R$ 129,00;6,2;Norte;7;R$ 1.680,49;R$ 18,43;25/08/2020;Agosto;2020
1064;F;Usuário_614;59;usuario614@exemplo.com;+55 99560-6786;R$ 106.440,48;R$ 76,00;9,5;Nordeste;5;R$ 8.870,04;R$ 15,20;22/10/2022;Outubro;2022
403;F;Usuário_403;61;usuario403@exemplo.com;+55 50082-1171;R$ 75.346,22;R$ 8.386;1,1;Centro-Oeste;5;R$ 6.278,85;R$ 1.677,28;27/08/2020;Agosto;2020
853;F;Usuário_403;61;usuario403@exemplo.com;+55 50082-1171;R$ 75.346,22;R$ 41,00;8,1;Centro-Oeste;5;R$ 6.278,85;R$ 8,20;27/08/2020;Agosto;2020
336;F;Usuário_336;58;usuario336@exemplo.com;+55 72850-1969;R$ 110.746,37;R$ 288;1,6;Nordeste;6;R$ 9.228,86;R$ 48,06;15/10/2018;Outubro;2018
284;F;Usuário_284;26;usuario284@exemplo.com;+55 70724-2268;R$ 159.544,53;R$ 13.619;2,3;Centro-Oeste;1;R$ 13.295,38;R$ 13.619,47;23/10/2022;Outubro;2022
874;M;Usuário_424;43;usuario424@exemplo.com;+55 19053-9045;R$ 79.848,70;R$ 810,00;4,8;Sul;1;R$ 6.654,06;R$ 810,00;12/10/2019;Outubro;2019
1066;F;Usuário_616;41;usuario616@exemplo.com;+55 16338-6403;R$ 60.514,71;R$ 753,00;5,6;Centro-Oeste;12;R$ 5.042,89;R$ 62,75;23/10/2021;Outubro;2021
492;M;Usuário_492;54;usuario492@exemplo.com;+55 35142-2345;R$ 122.678,69;R$ 6.663;5,3;Centro-Oeste;10;R$ 10.223,22;R$ 666,27;03/09/2020;Setembro;2020
490;M;Usuário_490;51;usuario490@exemplo.com;+55 92634-6880;R$ 109.693,48;R$ 3.139;9,5;Nordeste;2;R$ 9.141,12;R$ 1.569,50;13/10/2019;Outubro;2019
942;M;Usuário_492;54;usuario492@exemplo.com;+55 35142-2345;R$ 122.678,69;R$ 112,00;4,1;Centro-Oeste;10;R$ 10.223,22;R$ 11,20;03/09/2020;Setembro;2020
407;F;Usuário_407;47;usuario407@exemplo.com;+55 79809-6676;R$ 186.703,51;R$ 18.864;5,5;Sudeste;9;R$ 15.558,63;R$ 2.095,96;03/11/2021;Novembro;2021
487;F;Usuário_487;46;usuario487@exemplo.com;+55 95077-8838;R$ 56.062,82;R$ 13.904;7,3;Sudeste;6;R$ 4.671,90;R$ 2.317,32;15/10/2018;Outubro;2018
857;F;Usuário_407;47;usuario407@exemplo.com;+55 79809-6676;R$ 186.703,51;R$ 754,00;1,4;Sudeste;9;R$ 15.558,63;R$ 83,78;03/11/2021;Novembro;2021
242;F;Usuário_242;62;usuario242@exemplo.com;+55 15821-5029;R$ 143.829,40;R$ 17.404;6,3;Sudeste;1;R$ 11.985,78;R$ 17.403,85;28/09/2019;Setembro;2019
966;M;Usuário_516;41;usuario516@exemplo.com;+55 85491-2768;R$ 97.396,12;R$ 345,00;4,5;Norte;7;R$ 8.116,34;R$ 49,29;25/10/2023;Outubro;2023
577;F;Usuário_577;66;usuario577@exemplo.com;+55 48195-1133;R$ 177.671,09;R$ 17.976;7,7;Sul;8;R$ 14.805,92;R$ 2.247,00;10/09/2020;Setembro;2020
349;F;Usuário_349;56;usuario349@exemplo.com;+55 99188-8420;R$ 148.944,71;R$ 9.382;6,3;Nordeste;7;R$ 12.412,06;R$ 1.340,33;04/11/2021;Novembro;2021
734;F;Usuário_284;26;usuario284@exemplo.com;+55 70724-2268;R$ 159.544,53;R$ 975,00;5,4;Centro-Oeste;1;R$ 13.295,38;R$ 975,00;23/10/2022;Outubro;2022
1087;M;Usuário_637;40;usuario637@exemplo.com;+55 76161-2381;R$ 181.275,67;R$ 293,00;5,7;Centro-Oeste;8;R$ 15.106,31;R$ 36,63;15/10/2022;Outubro;2022
799;F;Usuário_349;56;usuario349@exemplo.com;+55 99188-8420;R$ 148.944,71;R$ 371,00;6,8;Nordeste;7;R$ 12.412,06;R$ 53,00;04/11/2021;Novembro;2021
217;F;Ismeria;41;Ismeria@email.com;(51) 66684-4336;R$ 61.000,00;480;6,9;Oeste;22;R$ 5.083,33;R$ 21,82;05/12/2023;Dezembro;2023
651;M;Usuário_651;70;usuario651@exemplo.com;+55 55459-1627;R$ 94.145,12;R$ 5.598;8,4;Sul;12;R$ 7.845,43;R$ 466,48;06/11/2021;Novembro;2021
692;F;Usuário_242;62;usuario242@exemplo.com;+55 15821-5029;R$ 143.829,40;R$ 417,00;1,4;Sudeste;1;R$ 11.985,78;R$ 417,00;28/09/2019;Setembro;2019
1101;M;Usuário_651;70;usuario651@exemplo.com;+55 55459-1627;R$ 94.145,12;R$ 564,00;2,9;Sul;12;R$ 7.845,43;R$ 47,00;06/11/2021;Novembro;2021
257;F;Usuário_257;18;usuario257@exemplo.com;+55 65924-7323;R$ 172.739,42;R$ 18.283;4,5;Norte;11;R$ 14.394,95;R$ 1.662,07;10/11/2021;Novembro;2021
786;F;Usuário_336;58;usuario336@exemplo.com;+55 72850-1969;R$ 110.746,37;R$ 213,00;7,2;Nordeste;6;R$ 9.228,86;R$ 35,50;15/10/2018;Outubro;2018
351;M;Usuário_351;24;usuario351@exemplo.com;+55 63118-9927;R$ 165.665,33;R$ 5.512;1,3;Nordeste;12;R$ 13.805,44;R$ 459,34;01/11/2022;Novembro;2022
457;M;Usuário_457;62;usuario457@exemplo.com;+55 58625-3953;R$ 109.998,44;R$ 13.571;4,3;Sul;1;R$ 9.166,54;R$ 13.570,68;10/09/2020;Setembro;2020
529;F;Usuário_529;62;usuario529@exemplo.com;+55 34910-5323;R$ 83.655,91;R$ 7.209;7,1;Centro-Oeste;7;R$ 6.971,33;R$ 1.029,85;10/11/2021;Novembro;2021
629;M;Usuário_629;18;usuario629@exemplo.com;+55 99314-6862;R$ 173.720,64;R$ 3.300;7,7;Sudeste;4;R$ 14.476,72;R$ 824,93;04/11/2023;Novembro;2023
707;F;Usuário_257;18;usuario257@exemplo.com;+55 65924-7323;R$ 172.739,42;R$ 703,00;4,7;Norte;11;R$ 14.394,95;R$ 63,91;10/11/2021;Novembro;2021
907;M;Usuário_457;62;usuario457@exemplo.com;+55 58625-3953;R$ 109.998,44;R$ 933,00;4,6;Sul;1;R$ 9.166,54;R$ 933,00;10/09/2020;Setembro;2020
937;F;Usuário_487;46;usuario487@exemplo.com;+55 95077-8838;R$ 56.062,82;R$ 89,00;2;Sudeste;6;R$ 4.671,90;R$ 14,83;15/10/2018;Outubro;2018
801;M;Usuário_351;24;usuario351@exemplo.com;+55 63118-9927;R$ 165.665,33;R$ 51,00;7,4;Nordeste;12;R$ 13.805,44;R$ 4,25;01/11/2022;Novembro;2022
262;F;Usuário_262;36;usuario262@exemplo.com;+55 73995-3571;R$ 75.944,45;R$ 1.270;4,9;Nordeste;4;R$ 6.328,70;R$ 317,60;10/11/2022;Novembro;2022
979;F;Usuário_529;62;usuario529@exemplo.com;+55 34910-5323;R$ 83.655,91;R$ 129,00;5,9;Centro-Oeste;7;R$ 6.971,33;R$ 18,43;10/11/2021;Novembro;2021
712;F;Usuário_262;36;usuario262@exemplo.com;+55 73995-3571;R$ 75.944,45;R$ 410,00;3;Nordeste;4;R$ 6.328,70;R$ 102,50;10/11/2022;Novembro;2022
322;F;Usuário_322;41;usuario322@exemplo.com;+55 49536-4441;R$ 70.217,59;R$ 10.125;7,9;Centro-Oeste;1;R$ 5.851,47;R$ 10.125,43;09/10/2019;Outubro;2019
310;F;Usuário_310;30;usuario310@exemplo.com;+55 66207-3440;R$ 81.732,51;R$ 9.050;8,2;Sul;9;R$ 6.811,04;R$ 1.005,53;13/11/2022;Novembro;2022
392;F;Usuário_392;31;usuario392@exemplo.com;+55 98783-6167;R$ 149.930,56;R$ 14.414;4,2;Sul;5;R$ 12.494,21;R$ 2.882,87;22/10/2018;Outubro;2018
656;M;Usuário_656;27;usuario656@exemplo.com;+55 67955-9476;R$ 145.473,80;R$ 17.213;7,8;Norte;9;R$ 12.122,82;R$ 1.912,50;25/11/2022;Novembro;2022
842;F;Usuário_392;31;usuario392@exemplo.com;+55 98783-6167;R$ 149.930,56;R$ 788,00;8,3;Sul;5;R$ 12.494,21;R$ 157,60;22/10/2018;Outubro;2018
940;M;Usuário_490;51;usuario490@exemplo.com;+55 92634-6880;R$ 109.693,48;R$ 541,00;4,5;Nordeste;2;R$ 9.141,12;R$ 270,50;13/10/2019;Outubro;2019
1106;M;Usuário_656;27;usuario656@exemplo.com;+55 67955-9476;R$ 145.473,80;R$ 966,00;2,2;Norte;9;R$ 12.122,82;R$ 107,33;25/11/2022;Novembro;2022
1027;F;Usuário_577;66;usuario577@exemplo.com;+55 48195-1133;R$ 177.671,09;R$ 183,00;1,1;Sul;8;R$ 14.805,92;R$ 22,88;10/09/2020;Setembro;2020
1079;M;Usuário_629;18;usuario629@exemplo.com;+55 99314-6862;R$ 173.720,64;R$ 960,00;8,3;Sudeste;4;R$ 14.476,72;R$ 240,00;04/11/2023;Novembro;2023
391;F;Usuário_391;49;usuario391@exemplo.com;+55 26956-2972;R$ 44.240,68;R$ 884;4,3;Centro-Oeste;5;R$ 3.686,72;R$ 176,90;05/12/2023;Dezembro;2023
841;F;Usuário_391;49;usuario391@exemplo.com;+55 26956-2972;R$ 44.240,68;R$ 94,00;8,8;Centro-Oeste;5;R$ 3.686,72;R$ 18,80;05/12/2023;Dezembro;2023
312;M;Usuário_312;31;usuario312@exemplo.com;+55 22486-8428;R$ 165.935,17;R$ 15.584;4,6;Norte;3;R$ 13.827,93;R$ 5.194,65;16/10/2019;Outubro;2019
409;F;Usuário_409;64;usuario409@exemplo.com;+55 77571-8191;R$ 149.845,11;R$ 12.500;6,4;Centro-Oeste;10;R$ 12.487,09;R$ 1.250,03;25/10/2018;Outubro;2018
762;M;Usuário_312;31;usuario312@exemplo.com;+55 22486-8428;R$ 165.935,17;R$ 959,00;9,9;Norte;3;R$ 13.827,93;R$ 319,67;16/10/2019;Outubro;2019
547;M;Usuário_547;22;usuario547@exemplo.com;+55 56355-9643;R$ 92.172,37;R$ 7.231;5,5;Nordeste;2;R$ 7.681,03;R$ 3.615,69;02/10/2020;Outubro;2020
481;M;Usuário_481;66;usuario481@exemplo.com;+55 83884-6030;R$ 148.077,44;R$ 4.842;3;Sudeste;8;R$ 12.339,79;R$ 605,26;04/12/2022;Dezembro;2022
25;F;Adenay;35;Adenay@email.com;(65) 71370-6376;R$ 56.000,00;390;3,7;Sul;19;R$ 4.666,67;R$ 20,53;07/12/2023;Dezembro;2023
229;F;Iv�nia;50;Iv�nia@email.com;(50) 72454-3380;R$ 70.000,00;600;2,5;Oeste;25;R$ 5.833,33;R$ 24,00;08/12/2023;Dezembro;2023
997;M;Usuário_547;22;usuario547@exemplo.com;+55 56355-9643;R$ 92.172,37;R$ 612,00;3,8;Nordeste;2;R$ 7.681,03;R$ 306,00;02/10/2020;Outubro;2020
625;F;Usuário_625;22;usuario625@exemplo.com;+55 29411-1656;R$ 126.782,38;R$ 7.834;5,7;Centro-Oeste;6;R$ 10.565,20;R$ 1.305,70;25/10/2018;Outubro;2018
772;F;Usuário_322;41;usuario322@exemplo.com;+55 49536-4441;R$ 70.217,59;R$ 462,00;1,7;Centro-Oeste;1;R$ 5.851,47;R$ 462,00;09/10/2019;Outubro;2019
859;F;Usuário_409;64;usuario409@exemplo.com;+55 77571-8191;R$ 149.845,11;R$ 729,00;9,3;Centro-Oeste;10;R$ 12.487,09;R$ 72,90;25/10/2018;Outubro;2018
104;M;D�nnys;46;D�nnys@email.com;(21) 05201-8169;R$ 66.000,00;510;8,6;Norte;22;R$ 5.500,00;R$ 23,18;13/11/2023;Novembro;2023
760;F;Usuário_310;30;usuario310@exemplo.com;+55 66207-3440;R$ 81.732,51;R$ 842,00;6,8;Sul;9;R$ 6.811,04;R$ 93,56;13/11/2022;Novembro;2022
159;F;Evely;24;Evely@email.com;(73) 38363-4956;R$ 32.000,00;170;1,4;Sul;11;R$ 2.666,67;R$ 15,45;09/12/2023;Dezembro;2023
203;M;Iristian;26;Iristian@email.com;(36) 38325-9749;R$ 44.000,00;240;2,1;Norte;14;R$ 3.666,67;R$ 17,14;20/11/2023;Novembro;2023
1075;F;Usuário_625;22;usuario625@exemplo.com;+55 29411-1656;R$ 126.782,38;R$ 31,00;9,7;Centro-Oeste;6;R$ 10.565,20;R$ 5,17;25/10/2018;Outubro;2018
686;F;Usuário_686;51;usuario686@exemplo.com;+55 10739-8497;R$ 199.470,16;R$ 16.776;5,7;Norte;2;R$ 16.622,51;R$ 8.387,98;15/11/2022;Novembro;2022
299;F;Usuário_299;43;usuario299@exemplo.com;+55 35138-7189;R$ 128.717,79;R$ 5.327;2,8;Sudeste;1;R$ 10.726,48;R$ 5.326,84;11/11/2021;Novembro;2021
501;F;Usuário_501;28;usuario501@exemplo.com;+55 23975-1246;R$ 119.789,88;R$ 18.838;6,3;Nordeste;3;R$ 9.982,49;R$ 6.279,44;09/12/2023;Dezembro;2023
1136;F;Usuário_686;51;usuario686@exemplo.com;+55 10739-8497;R$ 199.470,16;R$ 679,00;3,3;Norte;2;R$ 16.622,51;R$ 339,50;15/11/2022;Novembro;2022
173;M;Grover;26;Grover@email.com;(57) 60793-2828;R$ 44.000,00;240;2,9;Norte;14;R$ 3.666,67;R$ 17,14;26/11/2023;Novembro;2023
604;M;Usuário_604;32;usuario604@exemplo.com;+55 91402-3550;R$ 24.846,53;R$ 403;2,5;Norte;3;R$ 2.070,54;R$ 134,35;08/10/2020;Outubro;2020
951;F;Usuário_501;28;usuario501@exemplo.com;+55 23975-1246;R$ 119.789,88;R$ 316,00;9,1;Nordeste;3;R$ 9.982,49;R$ 105,33;09/12/2023;Dezembro;2023
749;F;Usuário_299;43;usuario299@exemplo.com;+55 35138-7189;R$ 128.717,79;R$ 148,00;5,3;Sudeste;1;R$ 10.726,48;R$ 148,00;11/11/2021;Novembro;2021
179;M;Guiller;31;Guiller@email.com;(97) 52353-7851;R$ 51.000,00;340;8,1;Norte;17;R$ 4.250,00;R$ 20,00;30/11/2023;Novembro;2023
658;F;Usuário_658;61;usuario658@exemplo.com;+55 69096-5053;R$ 156.697,72;R$ 320;5,5;Centro-Oeste;9;R$ 13.058,14;R$ 35,53;27/10/2018;Outubro;2018
524;F;Usuário_524;52;usuario524@exemplo.com;+55 93557-6803;R$ 58.045,06;R$ 3.348;5;Centro-Oeste;9;R$ 4.837,09;R$ 372,03;12/11/2021;Novembro;2021
1054;M;Usuário_604;32;usuario604@exemplo.com;+55 91402-3550;R$ 24.846,53;R$ 690,00;3,8;Norte;3;R$ 2.070,54;R$ 230,00;08/10/2020;Outubro;2020
974;F;Usuário_524;52;usuario524@exemplo.com;+55 93557-6803;R$ 58.045,06;R$ 613,00;3,6;Centro-Oeste;9;R$ 4.837,09;R$ 68,11;12/11/2021;Novembro;2021
1108;F;Usuário_658;61;usuario658@exemplo.com;+55 69096-5053;R$ 156.697,72;R$ 163,00;9,1;Centro-Oeste;9;R$ 13.058,14;R$ 18,11;27/10/2018;Outubro;2018
641;F;Usuário_641;25;usuario641@exemplo.com;+55 49634-8626;R$ 175.928,65;R$ 577;9,4;Sudeste;2;R$ 14.660,72;R$ 288,55;12/10/2019;Outubro;2019
566;F;Usuário_566;37;usuario566@exemplo.com;+55 36232-9348;R$ 40.021,04;R$ 3.032;9,5;Centro-Oeste;1;R$ 3.335,09;R$ 3.031,50;12/10/2020;Outubro;2020
362;F;Usuário_362;45;usuario362@exemplo.com;+55 11740-4887;R$ 114.802,33;R$ 2.645;1,5;Sudeste;9;R$ 9.566,86;R$ 293,89;15/11/2021;Novembro;2021
812;F;Usuário_362;45;usuario362@exemplo.com;+55 11740-4887;R$ 114.802,33;R$ 223,00;6,9;Sudeste;9;R$ 9.566,86;R$ 24,78;15/11/2021;Novembro;2021
530;F;Usuário_530;64;usuario530@exemplo.com;+55 51057-3367;R$ 150.687,20;R$ 1.233;3,8;Centro-Oeste;6;R$ 12.557,27;R$ 205,49;23/11/2021;Novembro;2021
633;M;Usuário_633;18;usuario633@exemplo.com;+55 17772-8763;R$ 113.242,39;R$ 4.826;5,3;Nordeste;6;R$ 9.436,87;R$ 804,37;12/10/2020;Outubro;2020
1091;F;Usuário_641;25;usuario641@exemplo.com;+55 49634-8626;R$ 175.928,65;R$ 7,00;5,7;Sudeste;2;R$ 14.660,72;R$ 3,50;12/10/2019;Outubro;2019
619;F;Usuário_619;59;usuario619@exemplo.com;+55 68017-2569;R$ 180.550,47;R$ 13.495;2,9;Norte;9;R$ 15.045,87;R$ 1.499,46;14/10/2019;Outubro;2019
1069;F;Usuário_619;59;usuario619@exemplo.com;+55 68017-2569;R$ 180.550,47;R$ 621,00;2,8;Norte;9;R$ 15.045,87;R$ 69,00;14/10/2019;Outubro;2019
931;M;Usuário_481;66;usuario481@exemplo.com;+55 83884-6030;R$ 148.077,44;R$ 237,00;6,7;Sudeste;8;R$ 12.339,79;R$ 29,63;04/12/2022;Dezembro;2022
615;M;Usuário_615;56;usuario615@exemplo.com;+55 45389-3494;R$ 69.747,86;R$ 2.558;6,5;Centro-Oeste;8;R$ 5.812,32;R$ 319,76;23/11/2021;Novembro;2021
1083;M;Usuário_633;18;usuario633@exemplo.com;+55 17772-8763;R$ 113.242,39;R$ 436,00;7,4;Nordeste;6;R$ 9.436,87;R$ 72,67;12/10/2020;Outubro;2020
1016;F;Usuário_566;37;usuario566@exemplo.com;+55 36232-9348;R$ 40.021,04;R$ 113,00;4,1;Centro-Oeste;1;R$ 3.335,09;R$ 113,00;12/10/2020;Outubro;2020
130;M;Eug�nio;48;Eug�nio@email.com;(53) 79420-6757;R$ 68.000,00;550;4,6;Oeste;24;R$ 5.666,67;R$ 22,92;02/12/2023;Dezembro;2023
345;M;Usuário_345;28;usuario345@exemplo.com;+55 73924-4918;R$ 143.409,28;R$ 10.940;6,4;Norte;6;R$ 11.950,77;R$ 1.823,41;06/12/2022;Dezembro;2022
980;F;Usuário_530;64;usuario530@exemplo.com;+55 51057-3367;R$ 150.687,20;R$ 991,00;3;Centro-Oeste;6;R$ 12.557,27;R$ 165,17;23/11/2021;Novembro;2021
610;M;Usuário_610;62;usuario610@exemplo.com;+55 66160-9525;R$ 32.441,92;R$ 18.575;5,5;Nordeste;9;R$ 2.703,49;R$ 2.063,93;03/11/2018;Novembro;2018
1060;M;Usuário_610;62;usuario610@exemplo.com;+55 66160-9525;R$ 32.441,92;R$ 820,00;8,4;Nordeste;9;R$ 2.703,49;R$ 91,11;03/11/2018;Novembro;2018
649;F;Usuário_649;68;usuario649@exemplo.com;+55 25204-1274;R$ 106.482,61;R$ 14.930;4,7;Sul;5;R$ 8.873,55;R$ 2.986,06;17/10/2020;Outubro;2020
1099;F;Usuário_649;68;usuario649@exemplo.com;+55 25204-1274;R$ 106.482,61;R$ 869,00;1,5;Sul;5;R$ 8.873,55;R$ 173,80;17/10/2020;Outubro;2020
531;F;Usuário_531;61;usuario531@exemplo.com;+55 64014-7066;R$ 188.795,40;R$ 18.120;3,8;Centro-Oeste;9;R$ 15.732,95;R$ 2.013,32;25/10/2020;Outubro;2020
981;F;Usuário_531;61;usuario531@exemplo.com;+55 64014-7066;R$ 188.795,40;R$ 87,00;8;Centro-Oeste;9;R$ 15.732,95;R$ 9,67;25/10/2020;Outubro;2020
178;M;Guillaume;32;Guillaume@email.com;(77) 49305-9360;R$ 52.000,00;360;1,3;Oeste;18;R$ 4.333,33;R$ 20,00;02/12/2023;Dezembro;2023
60;M;C�lsio;42;C�lsio@email.com;(57) 62266-9745;R$ 62.000,00;520;4,5;Sul;23;R$ 5.166,67;R$ 22,61;04/12/2023;Dezembro;2023
1065;M;Usuário_615;56;usuario615@exemplo.com;+55 45389-3494;R$ 69.747,86;R$ 89,00;1,8;Centro-Oeste;8;R$ 5.812,32;R$ 11,13;23/11/2021;Novembro;2021
247;M;Usuário_247;18;usuario247@exemplo.com;+55 75336-2378;R$ 195.870,56;R$ 9.438;1,3;Nordeste;10;R$ 16.322,55;R$ 943,84;04/11/2018;Novembro;2018
795;M;Usuário_345;28;usuario345@exemplo.com;+55 73924-4918;R$ 143.409,28;R$ 12,00;3,9;Norte;6;R$ 11.950,77;R$ 2,00;06/12/2022;Dezembro;2022
300;F;Usuário_300;19;usuario300@exemplo.com;+55 31932-3839;R$ 105.352,64;R$ 19.838;1,5;Centro-Oeste;8;R$ 8.779,39;R$ 2.479,78;03/12/2021;Dezembro;2021
642;F;Usuário_642;35;usuario642@exemplo.com;+55 72028-2260;R$ 92.477,29;R$ 14.028;9,8;Centro-Oeste;3;R$ 7.706,44;R$ 4.675,87;11/12/2023;Dezembro;2023
273;M;Usuário_273;55;usuario273@exemplo.com;+55 46260-6962;R$ 163.210,85;R$ 7.906;8,6;Sul;4;R$ 13.600,90;R$ 1.976,39;26/10/2019;Outubro;2019
697;M;Usuário_247;18;usuario247@exemplo.com;+55 75336-2378;R$ 195.870,56;R$ 396,00;4,6;Nordeste;10;R$ 16.322,55;R$ 39,60;04/11/2018;Novembro;2018
643;M;Usuário_643;40;usuario643@exemplo.com;+55 90947-5451;R$ 168.380,87;R$ 9.492;5,6;Norte;3;R$ 14.031,74;R$ 3.163,88;03/11/2020;Novembro;2020
750;F;Usuário_300;19;usuario300@exemplo.com;+55 31932-3839;R$ 105.352,64;R$ 500,00;5,6;Centro-Oeste;8;R$ 8.779,39;R$ 62,50;03/12/2021;Dezembro;2021
1093;M;Usuário_643;40;usuario643@exemplo.com;+55 90947-5451;R$ 168.380,87;R$ 146,00;1,2;Norte;3;R$ 14.031,74;R$ 48,67;03/11/2020;Novembro;2020
723;M;Usuário_273;55;usuario273@exemplo.com;+55 46260-6962;R$ 163.210,85;R$ 806,00;4,7;Sul;4;R$ 13.600,90;R$ 201,50;26/10/2019;Outubro;2019
575;F;Usuário_575;59;usuario575@exemplo.com;+55 63226-4709;R$ 195.265,53;R$ 15.573;6;Nordeste;4;R$ 16.272,13;R$ 3.893,33;20/10/2019;Outubro;2019
562;M;Usuário_562;61;usuario562@exemplo.com;+55 24218-6942;R$ 43.278,44;R$ 11.375;1,6;Nordeste;2;R$ 3.606,54;R$ 5.687,66;10/12/2023;Dezembro;2023
260;M;Usuário_260;55;usuario260@exemplo.com;+55 46058-6389;R$ 30.394,35;R$ 7.590;9,4;Sul;11;R$ 2.532,86;R$ 689,98;10/11/2019;Novembro;2019
